"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 18 22:00:22 GMT 2022","Fri Feb 18 22:00:26 GMT 2022","4108","","tests.BasePageTest","","tests.BasePageTest","goToLandingPage","goToLandingPage()",""
