"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 18 22:11:06 GMT 2022","Fri Feb 18 22:11:10 GMT 2022","3936","","tests.BasePageTest","","tests.BasePageTest","goToLandingPage","goToLandingPage()",""
